comment_id	expert_name	date	comment
2902	Sudarshan Sukhani  	2012-02-07 10:17:00	Stay away from India Infoline: Sukhani
2903	Sudarshan Sukhani  	2012-02-07 09:10:00	Go long in PNB, says Sudarshan Sukhani
2904	Sudarshan Sukhani  	2012-02-07 09:05:00	Buy Cairn India, says Sukhani
2905	Mohit Gaba 	2012-02-07 08:58:00	Hold long positions with stoploss below 5327: Mohit Gaba
2906	Sudarshan Sukhani  	2012-02-07 08:47:00	Sell Rolta, says Sudarshan Sukhani
2907	Sudarshan Sukhani 	2012-02-07 08:22:00	Waiting for an opportunity to go long: Sudarshan Sukhani
2908	Mohit Gaba 	2012-02-06 11:43:00	Hold long positions with stoploss below 5255: Mohit Gaba
2909	Sudarshan Sukhani  	2012-02-06 11:18:00	Sell Ashok Leyland, says Sukhani
2910	Sudarshan Sukhani  	2012-02-06 11:13:00	ICICI Bank can touch Rs 950: Sukhani
2911	Sudarshan Sukhani  	2012-02-06 10:37:00	Bharti Airtel has target of Rs 400: Sukhani
2912	Sudarshan Sukhani  	2012-02-06 09:17:00	Buy Biocon, says Sukhani
2913	Mohit Gaba 	2012-02-09 08:10:00	Market is like a pressure cooker: Mohit Gaba
2914	Anil Manghnani  	2012-02-08 10:50:00	Below Rs 51, NCC can slip to Rs 45: Manghnani
2915	Anil Manghnani  	2012-02-08 10:47:00	Book profits in Jet Airways: Manghnani
2916	Anil Manghnani 	2012-02-08 09:23:00	Nifty is due for a correction, says Anil Manghnani
2917	Sudarshan Sukhani  	2012-02-08 08:59:00	Buy Bombay Dyeing, says Sudarshan Sukhani
2918	Sudarshan Sukhani  	2012-02-08 08:48:00	ITC can touch Rs 215, says Sukhani
2919	Sudarshan Sukhani  	2012-02-08 08:44:00	Short Tata Power, says Sudarshan Sukhani
2920	Sudarshan Sukhani  	2012-02-08 08:39:00	Reliance Communications has target of Rs 85: Sukhani
2921	Mohit Gaba 	2012-02-08 08:34:00	Expect further correction in Nifty: Mohit Gaba
2922	Sudarshan Sukhani 	2012-02-08 08:31:00	Choppy market: Sudarshan Sukhani gives buy and sell calls
2923	Salil Sharma 	2012-02-07 13:51:00	Hold South Indian Bank, says Salil Sharma
2924	Salil Sharma 	2012-02-07 13:47:00	Go long in IRB Infra, says Salil Sharma
2925	Sudarshan Sukhani  	2012-02-10 08:54:00	Buy Kotak Mahindra Bank, says Sudarshan Sukhani
2926	Sudarshan Sukhani 	2012-02-10 08:30:00	Nifty is in a bull mkt, must cross 6300: Sudarshan Sukhani
2927	Mohit Gaba 	2012-02-10 08:08:00	The whistle has blown: Mohit Gaba
2928	Devang Mehta 	2012-02-09 14:15:00	Exit Thomas Cook, says Devang Mehta
2929	Devang Mehta 	2012-02-09 14:09:00	GMR Infra has target of Rs 45-50: Devang Mehta
2930	Anu Jain 	2012-02-09 11:26:00	Hold Crompton Greaves for long term: Anu Jain
2931	Anu Jain 	2012-02-09 11:10:00	Buy Cairn India at Rs 363-364: Anu Jain
2932	Anu Jain 	2012-02-09 11:01:00	HDIL can add another 3-5%: Anu Jain
2933	Anu Jain 	2012-02-09 10:54:00	Anu Jain's view on Lanco Infra, Voltas
2934	Anu Jain 	2012-02-09 10:54:00	Pick Hindustan Zinc around Rs 134-135: Anu Jain
2935	Anu Jain 	2012-02-09 10:53:00	Jet Airways can move to Rs 357: Anu Jain
2936	Anu Jain 	2012-02-09 10:24:00	Get in Bharti Airtel at Rs 336-337, says Anu Jain
2937	Sudarshan Sukhani  	2012-02-13 08:56:00	Sell United Spirits, says Sudarshan Sukhani
2938	Sudarshan Sukhani 	2012-02-13 08:43:00	Expect Nifty to trade in 5430-5330 range today: Sukhani
2939	Mohit Gaba 	2012-02-13 08:10:00	Back into the pressure cooker: Mohit Gaba
2940	Rahul Mohindar  	2012-02-10 18:00:00	Bharti Airtel may slip to Rs 320- 325, says Mohindar
2941	Rahul Mohindar  	2012-02-10 17:58:00	Buy UCO Bank around Rs 77, says Mohindar
2942	Anil Manghnani  	2012-02-10 10:34:00	Petronet LNG can move to Rs 200: Manghnani
2943	Anil Manghnani  	2012-02-10 10:33:00	Hindalco Industries can test Rs 165: Manghnani
2944	Sudarshan Sukhani  	2012-02-10 10:11:00	Buy IVRCL: Sudarshan Sukhani
2945	Sudarshan Sukhani  	2012-02-10 10:00:00	Buy Apollo Tyres, says Sudarshan Sukhani
2946	Anil Manghnani 	2012-02-10 09:52:00	Nifty may crash to 4300-4500 by 2012-end: Anil Manghnani
2947	Sudarshan Sukhani  	2012-02-10 09:00:00	Buy Pantaloon Retail: Sukhani
2948	Sudarshan Sukhani  	2012-02-10 08:58:00	Tata Power looks good, says Sudarshan Sukhani
2949	Rahul Mohindar 	2012-02-13 15:14:00	Buy SBI on dips: Rahul Mohindar
2950	Sudarshan Sukhani  	2012-02-13 13:39:00	Stay away from Coal India: Sudarshan Sukhani
2951	Sudarshan Sukhani  	2012-02-13 13:34:00	Buy Crompton Greaves: Sudarshan Sukhani
2952	Sudarshan Sukhani  	2012-02-13 11:55:00	Buy SBI around Rs 2000-2050: Sukhani
2953	Sudarshan Sukhani  	2012-02-13 11:53:00	Suzlon Energy may come down to Rs 23-24: Sukhani
2954	Sudarshan Sukhani  	2012-02-13 11:49:00	Hold Punj Lloyd, says Sudarshan Sukhani
2955	Sudarshan Sukhani  	2012-02-13 11:42:00	Book profits in DLF, says Sudarshan Sukhani
2956	Sudarshan Sukhani  	2012-02-13 10:38:00	Short Hindalco, says Sudarshan Sukhani
2957	Sudarshan Sukhani  	2012-02-13 10:34:00	More upside in Alok Industries, says Sukhani
2958	Sudarshan Sukhani  	2012-02-13 10:30:00	Sell VIP Industries, says Sukhani
2959	Sudarshan Sukhani  	2012-02-13 09:12:00	Buy Bajaj Auto: Sukhani
2960	Sudarshan Sukhani  	2012-02-13 09:00:00	Buy TCS on dip, says Sudarshan Sukhani
2961	Sudarshan Sukhani  	2012-02-14 10:04:00	Sukhani's view on Crompton Greaves
2962	Sudarshan Sukhani  	2012-02-14 10:00:00	IFCI has target of Rs 45: Sukhani
2963	Sudarshan Sukhani  	2012-02-14 08:59:00	See upside in ITC, says Sukhani
2964	Sudarshan Sukhani  	2012-02-14 08:54:00	Adani Enterprises may slip to Rs 320: Sukhani
2965	Sudarshan Sukhani  	2012-02-14 08:48:00	Buy BGR Energy, says Sukhani
2966	Sudarshan Sukhani 	2012-02-14 08:38:00	Sell short-term positions if Nifty goes below 5330: Sukhani
2967	Mohit Gaba 	2012-02-14 08:01:00	It's been a long consolidation: Mohit Gaba
2968	Sudarshan Sukhani  	2012-02-13 18:30:00	Suzlon Energy may slip to Rs 24, says Sukhani
2969	Sudarshan Sukhani  	2012-02-13 18:26:00	Limited upside seen in SAIL, says Sukhani
2970	Sudarshan Sukhani  	2012-02-13 18:23:00	Buy Crompton Greaves, says Sukhani
2971	Rahul Mohindar 	2012-02-13 15:24:00	Reliance may test Rs 890-900: Mohindar
2972	Rahul Mohindar 	2012-02-13 15:19:00	Mohindar bullish on banking
2973	Sudarshan Sukhani  	2012-02-15 08:55:00	Sukhani's view on Hindustan Zinc
2974	Sudarshan Sukhani 	2012-02-15 08:53:00	Expect Feb series to close at month's high: Sukhani
2975	Sudarshan Sukhani  	2012-02-15 08:50:00	Sukhani's view on M&M;
2976	Sudarshan Sukhani  	2012-02-15 08:47:00	Buy DLF, says Sudarshan Sukhani
2977	Mohit Gaba 	2012-02-15 08:15:00	Close to an upward breakout: Mohit Gaba
2978	Sudarshan Sukhani  	2012-02-14 19:26:00	Tata Motors may test Rs 300, says Sukhani
2979	Sudarshan Sukhani  	2012-02-14 19:25:00	Buy Larsen and Toubro, says Sukhani
2980	Sudarshan Sukhani  	2012-02-14 19:23:00	Hero Motocorp may rally to Rs 2200, says Sukhani
2981	Sudarshan Sukhani  	2012-02-14 13:14:00	Buy Hero Motocorp, Bajaj Auto: Sudarshan Sukhani
2982	Sudarshan Sukhani  	2012-02-14 11:33:00	Exit Jaiprakash Associates, says Sukhani
2983	Sudarshan Sukhani  	2012-02-14 11:28:00	Book partial profits in Tata Motors: Sukhani
2984	Sudarshan Sukhani  	2012-02-14 10:34:00	See more upside in Sesa Goa, says Sukhani
2985	Sudarshan Sukhani  	2012-02-15 18:04:00	SBI, ICICI Bank, Axis Bank safe bets, says Sukhani
2986	Sudarshan Sukhani  	2012-02-15 13:46:00	Stay away from sugar, infra space: Sudarshan Sukhani
2987	Sudarshan Sukhani  	2012-02-15 12:00:00	Hold Voltas, says Sudarshan Sukhani
2988	Sudarshan Sukhani  	2012-02-15 12:00:00	Buy Larsen and Toubro: Sukhani
2989	Anil Manghnani  	2012-02-15 11:10:00	More upside in Lanco Infratech: Manghnani
2990	Anil Manghnani  	2012-02-15 11:05:00	Hindalco Industries may slip to Rs 150: Manghnani
2991	Anil Manghnani  	2012-02-15 10:37:00	Nifty may head to 5650-5700 if breaks above 5460: Manghnani
2992	Sudarshan Sukhani  	2012-02-15 10:31:00	NCC has target of Rs 68: Sukhani
2993	Sudarshan Sukhani  	2012-02-15 10:28:00	Hanung Toys has target of Rs 165: Sukhani
2994	Sudarshan Sukhani  	2012-02-15 10:05:00	Buy Indiabulls Real Estate, says Sukhani
2995	Sudarshan Sukhani  	2012-02-15 09:00:00	Sukhani's view Gujarat Fluorochemicals
2996	Sudarshan Sukhani  	2012-02-15 08:57:00	Sell Dr Reddys Laboratories: Sukhani
2997	Sudarshan Sukhani  	2012-02-16 13:28:00	Buy Sintex Industries at Rs 100, says Sukhani
2998	Sudarshan Sukhani  	2012-02-16 11:42:00	Adani Power can test Rs 91: Sukhani
2999	Sudarshan Sukhani  	2012-02-16 11:29:00	Exit Unitech, says Sudarshan Sukhani
3000	Sudarshan Sukhani  	2012-02-16 11:15:00	Short Educomp: Sudarshan Sukhani
3001	Sudarshan Sukhani  	2012-02-16 11:12:00	Buy Jaiprakash Associates on dip: Sukhani
3002	Sudarshan Sukhani  	2012-02-16 10:02:00	Buy Ashok Leyland, says Sukhani
3003	Sudarshan Sukhani  	2012-02-16 09:33:00	Sell Bharti Airtel, says Sudarshan Sukhani
3004	Sudarshan Sukhani  	2012-02-16 09:15:00	Buy L&T; on corrections: Sukhani
3005	Sudarshan Sukhani  	2012-02-16 09:10:00	Buy Exide Industries, says Sudarshan Sukhani
3006	Sudarshan Sukhani 	2012-02-16 09:01:00	6350 within reach on Nifty, but gains to be slow: Sukhani
3007	Mohit Gaba 	2012-02-16 08:30:00	Finally a break out: Mohit Gaba
3008	Sudarshan Sukhani  	2012-02-15 18:07:00	Buy Voltas on decline, says Sukhani
3009	Anil Manghnani  	2012-02-17 11:01:00	Sell RIL around Rs 825-840: Manghnani
3010	Sudarshan Sukhani  	2012-02-17 10:49:00	Buy BHEL, says Sudarshan Sukhani
3011	Sudarshan Sukhani  	2012-02-17 10:44:00	Buy Bharati Shipyard: Sukhani
3012	Sudarshan Sukhani  	2012-02-17 10:29:00	Buy SBI, says Sudarshan Sukhani
3013	Sudarshan Sukhani  	2012-02-17 09:07:00	Buy Ranbaxy, says Sudarshan Sukhani
3014	Sudarshan Sukhani  	2012-02-17 09:02:00	Buy BEML, says Sudarshan Sukhani
3015	Sudarshan Sukhani  	2012-02-17 08:57:00	Sukhani's view on Axis Bank
3016	Sudarshan Sukhani 	2012-02-17 08:57:00	Buy at current levels; eyeing 5600 on Nifty: Sukhani
3017	Mohit Gaba 	2012-02-17 08:09:00	Mohit Gaba's view on Nifty for Feb 17
3018	Sudarshan Sukhani  	2012-02-16 18:23:00	Buy SBI at current levels, says Sukhani
3019	Sudarshan Sukhani  	2012-02-16 18:21:00	Buy Sesa Goa, IFCI on dips: Sukhani
3020	Sudarshan Sukhani  	2012-02-16 13:29:00	Invest in Ashok Leyland, says Sukhani
3021	Sudarshan Sukhani  	2012-02-21 09:09:00	Buy Godrej Industries, says Sudarshan Sukhani
3022	Sudarshan Sukhani 	2012-02-21 09:00:00	Expect market to be choppy; buy only on dips: Sukhani
3023	Sudarshan Sukhani  	2012-02-21 08:59:00	Buy Tata Power, says Sukhani
3024	Mohit Gaba 	2012-02-21 08:34:00	Stretched on the upside: Mohit Gaba
3025	Sudarshan Sukhani  	2012-02-17 17:31:00	Buy BHEL on every dip, says Sukhani
3026	Sudarshan Sukhani  	2012-02-17 17:29:00	Buy SBI, Axis Bank at current level: Sukhani
3027	Sudarshan Sukhani  	2012-02-17 17:27:00	Tata Motors a trading bet, says Sukhani
3028	Sudarshan Sukhani  	2012-02-17 17:25:00	Buy Reliance Industries at current level: Sukhani
3029	Sudarshan Sukhani  	2012-02-17 15:25:00	Buy BHEL, says Sukhani
3030	Sudarshan Sukhani  	2012-02-17 13:37:00	Buy Titan Industries on dip: Sukhani
3031	Sudarshan Sukhani  	2012-02-17 12:16:00	Buy SBI, says Sudarshan Sukhani
3032	Anil Manghnani  	2012-02-17 11:08:00	TTK Prestige can touch Rs 3120: Manghnani
3033	Sudarshan Sukhani  	2012-02-21 13:17:00	IDBI Bank looks good: Sukhani
3034	Sudarshan Sukhani  	2012-02-21 13:14:00	Sukhani upbeat on Godrej Industries
3035	Sudarshan Sukhani  	2012-02-21 13:12:00	Sukhani's view on Reliance Industries
3036	Anu Jain 	2012-02-21 11:24:00	Buy HCL Technologies on dips: Anu Jain
3037	Anu Jain 	2012-02-21 11:17:00	Petronet LNG can touch Rs 185-189: Anu Jain
3038	Sudarshan Sukhani  	2012-02-21 11:08:00	Exit BGR Energy, says Sudarshan Sukhani
3039	Anu Jain 	2012-02-21 10:44:00	Anu Jain's view on Reliance Industries
3040	Sudarshan Sukhani  	2012-02-21 10:30:00	Short SKS Microfinance, says Sukhani
3041	Sudarshan Sukhani  	2012-02-21 09:37:00	Sell Cipla, says Sudarshan Sukhani
3042	Sudarshan Sukhani  	2012-02-21 09:34:00	Praj Industries may test Rs 110: Sukhani
3043	Sudarshan Sukhani  	2012-02-21 09:29:00	Buy ITC, says Sukhani
3044	Sudarshan Sukhani  	2012-02-21 09:09:00	Buy Godrej Industries, says Sudarshan Sukhani
3045	Anil Manghnani  	2012-02-22 10:49:00	Buy Tata Motors, says Anil Manghnani
3046	Sudarshan Sukhani  	2012-02-22 10:36:00	India Infoline can touch Rs 80-85: Sudarshan Sukhani
3047	Sudarshan Sukhani  	2012-02-22 10:29:00	Lanco Infratech can go to Rs 30: Sukhani
3048	Anil Manghnani  	2012-02-22 09:31:00	Manghnani says volatility to rise next month, suggests buys
3049	Sudarshan Sukhani  	2012-02-22 09:13:00	More upside in Bombay Dyeing: Sudarshan Sukhani
3050	Sudarshan Sukhani  	2012-02-22 09:04:00	Sukhani's view on Hexaware Technologies
3051	Sudarshan Sukhani 	2012-02-22 09:00:00	Position traders to benefit from market upmove: Sukhani
3052	Sudarshan Sukhani  	2012-02-22 08:53:00	See upside in M&M;, says Sudarshan Sukhani
3053	Mohit Gaba 	2012-02-22 08:00:00	Close to expiry: Mohit Gaba
3054	Sudarshan Sukhani  	2012-02-21 17:09:00	HDIL has potential to move 50%, says Sukhani
3055	Sudarshan Sukhani  	2012-02-21 17:08:00	Stay away from Titan Industries, VIP Industries: Sukhani
3056	Sudarshan Sukhani  	2012-02-21 17:00:00	RIL has strong resistance at Rs 850-860: Sukhani
3057	Sudarshan Sukhani  	2012-02-23 10:50:00	Buy BPCL, says Sukhani
3058	Sudarshan Sukhani 	2012-02-23 10:04:00	Traders should buy on dips or go short on rallies: Sukhani
3059	Sudarshan Sukhani  	2012-02-23 09:39:00	See lower levels in GMR Infra: Sukhani
3060	Sudarshan Sukhani  	2012-02-23 09:27:00	Hero Motocorp has target of Rs 3000: Sukhani
3061	Sudarshan Sukhani  	2012-02-23 09:09:00	Short Yes Bank, says Sudarshan Sukhani
3062	Sudarshan Sukhani  	2012-02-23 08:50:00	Buy Cairn India, says Sudarshan Sukhani
3063	Mohit Gaba 	2012-02-23 08:47:00	Weakness on expiry: Mohit Gaba
3064	Sudarshan Sukhani  	2012-02-22 15:16:00	United Spirits may test  Rs 450: Sukhani
3065	Sudarshan Sukhani  	2012-02-22 13:16:00	Short Lanco Infra, says Sukhani
3066	Sudarshan Sukhani  	2012-02-22 11:39:00	Expect upside in South Indian Bank, says Sukhani
3067	Anil Manghnani  	2012-02-22 11:00:00	DLF has target of Rs 290-291: Manghnani
3068	Anil Manghnani  	2012-02-22 10:52:00	Exit Sesa Goa around Rs 270, says Anil Manghnani
3069	Anil Manghnani 	2012-02-24 10:11:00	A correction would be healthy for market: Anil Manghnani
3070	Sudarshan Sukhani  	2012-02-24 10:04:00	Buy TCS at current level, says Sukhani
3071	Sudarshan Sukhani  	2012-02-24 10:02:00	More upside likely in Gitanjali Gems: Sukhani
3072	Sudarshan Sukhani  	2012-02-24 10:00:00	Sukhani's top trading ideas to make most of mkt correction
3073	Sudarshan Sukhani  	2012-02-24 10:00:00	Buy Indian Oil Corporation, says Sukhani
3074	Sudarshan Sukhani  	2012-02-24 09:55:00	Suzlon Energy may slip to Rs 24: Sukhani
3075	Sudarshan Sukhani  	2012-02-24 09:54:00	Sell ACC, Aban Offshore at current levels, says Sukhani
3076	Mohit Gaba 	2012-02-24 08:38:00	Down move should continue: Mohit Gaba
3077	Rahul Mohindar 	2012-02-23 17:41:00	Short ICICI Bank, says Mohindar
3078	Rahul Mohindar 	2012-02-23 17:39:00	Banking space outlook remains bleak in short term: Mohindar
3079	Sudarshan Sukhani  	2012-02-23 13:33:00	Sukhani upbeat on Cairn India, ONGC
3080	Sudarshan Sukhani  	2012-02-23 10:53:00	Buy Tata Communications, says Sudarshan Sukhani
3081	Sudarshan Sukhani  	2012-02-27 10:57:00	Sell PNB, says Sudarshan Sukhani
3082	Sudarshan Sukhani  	2012-02-27 10:54:00	More downside in Arvind: Sukhani
3083	Sudarshan Sukhani  	2012-02-27 10:51:00	Go long in Lanco Infratech: Sukhani
3084	Sudarshan Sukhani  	2012-02-27 09:11:00	Buy Colgate Palmolive on dips: Sudarshan Sukhani
3085	Sudarshan Sukhani 	2012-02-27 08:57:00	Nifty to see strong support between 5350-5400: Sukhani
3086	Sudarshan Sukhani  	2012-02-27 08:57:00	Buy Power Grid Corp: Sukhani
3087	Sudarshan Sukhani  	2012-02-27 08:54:00	Short ABB, says Sudarshan Sukhani
3088	Mohit Gaba 	2012-02-27 07:59:00	Divergence between Nifty spot and Nifty futures: Mohit Gaba
3089	Devangshu Datta 	2012-02-24 19:08:00	Datta`s view on banking space
3090	Devangshu Datta 	2012-02-24 19:07:00	DLF may slip to Rs 209- 210, says Datta
3091	Anil Manghnani  	2012-02-24 10:35:00	Reliance Comm has support around Rs 85- 91: Manghnani
3092	Anil Manghnani  	2012-02-24 10:33:00	Buy ONGC around Rs 282- 289: Manghnani
3093	Sudarshan Sukhani  	2012-02-28 09:01:00	See downside in Century Textiles: Sukhani
3094	Sudarshan Sukhani 	2012-02-28 08:59:00	Expect market to rebound post selloff, says Sukhani
3095	Sudarshan Sukhani  	2012-02-28 08:47:00	Sell VIP Industries, says Sudarshan Sukhani
3096	Mohit Gaba 	2012-02-28 08:08:00	Still a large premium: Mohit Gaba
3097	Sudarshan Sukhani  	2012-02-27 17:18:00	Go long in Colgate, ITC, HUL: Sudarshan Sukhani
3098	Kunal Bothra 	2012-02-27 14:46:00	Chambal Fertilisers has target of Rs 100: LKP
3099	Kunal Bothra 	2012-02-27 14:18:00	Sell Hindalco Industries: Kunal Bothra
3100	Sudarshan Sukhani  	2012-02-27 13:59:00	Avoid Sesa Goa, says Sudarshan Sukhani
3101	Sudarshan Sukhani  	2012-02-27 12:02:00	Hold ONGC: Sudarshan Sukhani
3102	Sudarshan Sukhani  	2012-02-27 12:00:00	Stay away from IFCI: Sukhani
3103	Sudarshan Sukhani  	2012-02-27 11:48:00	Short Larsen and Toubro: Sudarshan Sukhani
3104	Sudarshan Sukhani  	2012-02-27 11:42:00	Hold Sesa Goa for long term: Sukhani
3105	Sudarshan Sukhani 	2012-02-29 08:56:00	5 stocks to watch with Sudarshan Sukhani for trade today
3106	Mohit Gaba  	2012-02-29 08:22:00	Nifty forms an inside day: Mohit Gaba
3107	Sudarshan Sukhani  	2012-02-28 17:39:00	Buy SBI at current level: Sudarshan Sukhani
3108	Sudarshan Sukhani  	2012-02-28 12:47:00	Go long in Tata Motors, Tata Motors (DVR) on dip: Sukhani
3109	Sudarshan Sukhani  	2012-02-28 11:19:00	Buy Tata Motors on correction: Sudarshan Sukhani
3110	Sudarshan Sukhani  	2012-02-28 11:14:00	Stay invested in Axis Bank: Sukhani
3111	Sudarshan Sukhani  	2012-02-28 10:01:00	Short Arvind: Sudarshan Sukhani
3112	Mithil Pradhan 	2012-02-28 09:59:00	Buy BHEL at current levels, says Mithil Pradhan
3113	Sudarshan Sukhani  	2012-02-28 09:58:00	Avoid SAIL, says Sudarshan Sukhani
3114	Mithil Pradhan 	2012-02-28 09:55:00	Mithil Pradhan bullish on banking stocks
3115	Sudarshan Sukhani  	2012-02-28 09:38:00	Buy GMDC, says Sudarshan Sukhani
3116	Sudarshan Sukhani  	2012-02-28 09:07:00	Aurobindo Pharma may test Rs 70-72: Sudarshan Sukhani
3117	Sudarshan Sukhani  	2012-03-01 09:02:00	Short United Spirits, says Sudarshan Sukhani
3118	Sudarshan Sukhani  	2012-03-01 08:58:00	LIC Housing has target of Rs 270: Sukhani
3119	Sudarshan Sukhani 	2012-03-01 08:22:00	Sudarshan Sukhani sees market in range, gives trading tips
3120	Mohit Gaba 	2012-03-01 08:15:00	Another day within the range: Mohit Gaba
3121	Sudarshan Sukhani  	2012-02-29 17:50:00	Avoid Sesa Goa, says Sukhani
3122	Sudarshan Sukhani  	2012-02-29 15:07:00	Buy Voltas on dips, sell Sintex: Sudarshan Sukhani
3123	Sudarshan Sukhani  	2012-02-29 10:11:00	Hold Asian Paints, says Sudarshan Sukhani
3124	Sudarshan Sukhani  	2012-02-29 10:08:00	Enter Godrej Industries, says Sudarshan Sukhani
3125	Sudarshan Sukhani  	2012-02-29 10:07:00	Buy Havells India, short Cairn India: Sudarshan Sukhani
3126	Sudarshan Sukhani  	2012-02-29 10:05:00	Buying opportunity seen in BGR Energy: Sukhani
3127	Anil Manghnani  	2012-02-29 09:45:00	Mkt strength undamaged; see support at 5080: Manghnani
3128	Sudarshan Sukhani  	2012-02-29 09:13:00	Buying opportunity seen in ONGC: Sukhani
3129	Sudarshan Sukhani  	2012-03-02 08:59:00	Adani Enterprises may test Rs 250: Sukhani
3130	Sudarshan Sukhani 	2012-03-02 08:55:00	Mkt to remain choppy within 5300-5500 range: Sukhani
3131	Sudarshan Sukhani  	2012-03-02 08:50:00	Short DLF, says Sudarshan Sukhani
3132	Mohit Gaba 	2012-03-02 08:02:00	Range Bound: Mohit Gaba
3133	Sudarshan Sukhani 	2012-03-01 19:27:00	Below 5300, trading is neither easy nor advised: Sukhani
3134	Sudarshan Sukhani  	2012-03-01 17:17:00	Buy Suzlon Energy on dips, says Sukhani
3135	Sudarshan Sukhani  	2012-03-01 11:30:00	Buy BHEL on every dip, says Sukhani
3136	Sudarshan Sukhani  	2012-03-01 11:27:00	Remain invested in BGR Energy: Sukhani
3137	Sudarshan Sukhani  	2012-03-01 10:22:00	See higher levels in BGR Energy: Sukhani
3138	Sudarshan Sukhani  	2012-03-01 10:15:00	Sell Adani Power: Sukhani
3139	Sudarshan Sukhani  	2012-03-01 10:11:00	Buy Andhra Bank on dips, says Sudarshan Sukhani
3140	Sudarshan Sukhani  	2012-03-01 09:13:00	Buy Power Finance Corp: Sukhani
3141	Salil Sharma 	2012-03-02 14:33:00	Below Rs 196, DLF can test Rs 183-184: Salil Sharma
3142	Sudarshan Sukhani  	2012-03-02 13:30:00	Go long in PFC, says Sudarshan Sukhani
3143	Sudarshan Sukhani  	2012-03-02 13:25:00	Buy Lupin on dips: Sudarshan Sukhani
3144	Sudarshan Sukhani  	2012-03-02 13:17:00	Buy IRB Infrastructure: Sukhani
3145	Sudarshan Sukhani  	2012-03-02 11:42:00	Exit DLF, says Sudarshan Sukhani
3146	Anil Manghnani  	2012-03-02 10:39:00	Suzlon Energy can touch Rs 32-35: Manghnani
3147	Sudarshan Sukhani  	2012-03-02 10:39:00	Buy Voltas, stay away from Dish TV: Sukhani
3148	Anil Manghnani  	2012-03-02 10:36:00	Buy Lanco Infra around Rs 18.8-16.8: Manghnani
3149	Sudarshan Sukhani  	2012-03-02 10:33:00	Buy United Phosphorous for long term: Sukhani
3150	Sudarshan Sukhani  	2012-03-02 09:59:00	Short HDIL, says Sudarshan Sukhani
3151	Sudarshan Sukhani  	2012-03-02 09:57:00	See more upside in Welspun Corp: Sukhani
3152	Sudarshan Sukhani  	2012-03-02 09:55:00	Sukhani's view on Mercator
3153	Sudarshan Sukhani  	2012-03-05 10:37:00	Buy RCF, says Sukhani
3154	Sudarshan Sukhani  	2012-03-05 10:33:00	Bajaj Hindusthan can test Rs 37: Sukhani
3155	Sudarshan Sukhani  	2012-03-05 09:43:00	Buy Reliance Power, says Sukhani
3156	Sudarshan Sukhani  	2012-03-05 09:13:00	Invest in Sun Pharmaceutical: Sukhani
3157	Sudarshan Sukhani  	2012-03-05 09:10:00	See upside in Century Plyboards: Sukhani
3158	Sudarshan Sukhani  	2012-03-05 08:53:00	Short TVS Motor, says Sudarshan Sukhani
3159	Mohit Gaba 	2012-03-05 08:20:00	Still range bound: Mohit Gaba
3160	Sudarshan Sukhani  	2012-03-02 19:12:00	Buy Ambuja Cements, ACC on declines, says Sukhani
3161	Sudarshan Sukhani  	2012-03-02 19:10:00	DLF may slip further, says Sukhani
3162	Salil Sharma 	2012-03-02 14:48:00	Go long in Britannia Industries: Salil Sharma
3163	Salil Sharma 	2012-03-02 14:42:00	Britannia, Godrej Consumer look good: Salil Sharma
3164	Salil Sharma 	2012-03-02 14:38:00	Short HDIL below Rs 103-104: Salil Sharma
3165	Anu Jain 	2012-03-06 09:26:00	Trend for Nifty getting stronger on downside: IIFL
3166	Sudarshan Sukhani  	2012-03-06 09:04:00	Buy Zee Entertainment, says Sukhani
3167	Sudarshan Sukhani  	2012-03-06 08:56:00	Sell Rural Electrification Corp: Sukhani
3168	Sudarshan Sukhani 	2012-03-06 08:48:00	Strongest support for volatile mkt is around 5100: Sukhani
3169	Mohit Gaba 	2012-03-06 08:24:00	Close to a downward break: Mohit Gaba
3170	Sudarshan Sukhani  	2012-03-05 17:35:00	Zee Entertainment likely to outperform: Sukhani
3171	Sudarshan Sukhani  	2012-03-05 17:32:00	Sell banking, metal stocks: Sudarshan Sukhani
3172	Sudarshan Sukhani  	2012-03-05 17:29:00	Buy Reliance Power, Tata Motor on every dip: Sukhani
3173	Devang Mehta 	2012-03-05 13:49:00	Hold Bajaj Hindusthan, says Devang Mehta
3174	Devang Mehta 	2012-03-05 13:44:00	Book partial profits in Reliance Power: Devang Mehta
3175	Sudarshan Sukhani  	2012-03-05 11:54:00	Exit Jaiprakash Associates: Sudarshan Sukhani
3176	Sudarshan Sukhani  	2012-03-05 11:48:00	Hold SBI for long term: Sukhani
3177	Sudarshan Sukhani 	2012-03-07 09:59:00	As the Nifty drifts, 5100 will act as support: Sukhani
3178	Sudarshan Sukhani  	2012-03-07 09:32:00	Sukhani's view on Jindal Steel
3179	Sudarshan Sukhani  	2012-03-07 09:12:00	Short Essar Oil, says Sudarshan Sukhani
3180	Sudarshan Sukhani  	2012-03-07 08:57:00	See upside in Titan Industries: Sukhani
3181	Mohit Gaba 	2012-03-07 08:10:00	Downward break has arrived: Mohit Gaba
3182	Sudarshan Sukhani  	2012-03-06 17:26:00	Sugar space a safe bet, says Sukhani
3183	Sudarshan Sukhani  	2012-03-06 17:24:00	Short Pantaloon, Tata Steel: Sudarshan Sukhani
