comment_id	expert_name	date	comment
1563	Udayan Mukherjee 	2008-11-06 09:42:00	Infrastructure stocks still 80% lower from peak valuations
1564	Udayan Mukherjee 	2008-11-06 09:13:00	Mkts may form higher bottom if RIL settles @ 1100-1200
1565	Udayan Mukherjee 	2008-11-06 09:00:00	Wait for the markets to give the next move
1566	Udayan Mukherjee 	2008-11-11 09:05:00	Expect a flat trading session today
1567	Udayan Mukherjee 	2008-11-10 18:11:00	China's stimulus package boosts global mkts
1568	David Buick 	2008-11-10 16:34:00	China unveils $587-bn stimulus package: Impact analysis
1569	David Buick 	2008-11-10 15:02:00	Investors cautiously optimistic on Chinese fiscal move: BGC
1570	Udayan Mukherjee 	2008-11-10 14:30:00	Good day for markets; Nifty sustains above 3100
1571	Udayan Mukherjee 	2008-11-10 09:23:00	Be cautious while trading TTML
1572	Udayan Mukherjee 	2008-11-10 09:12:00	PSU power cos surge on hopes of increase in govt spending
1573	Udayan Mukherjee 	2008-11-10 09:08:00	Mkts betting on global policy stimuli
1574	S Naren 	2008-11-07 19:52:00	Nifty to hit 3250-3280 by next week: Expert
1575	Ashu Madan  	2008-11-07 15:12:00	Sensex floor seen at 8000-8500 levels: Religare Secs
1576	Nimesh Shah  	2008-11-07 15:01:00	Support for Nifty seen at 2930 level
1577	Anish Damania  	2008-11-07 14:41:00	Sensex EPS to be revised downward: Emkay Global
1578	Udayan Mukherjee 	2008-11-14 09:16:00	Expect 50 bps repo rate cut by Monday evening
1579	Udayan Mukherjee 	2008-11-14 09:11:00	Low inflation nos may trigger rally today
1580	Udayan Mukherjee 	2008-11-13 13:57:00	Likely fin package welcome; mkts not out of woods yet
1581	Udayan Mukherjee 	2008-11-12 18:08:00	Nifty closes below 2,850; opens gates for more downsides
1582	Udayan Mukherjee 	2008-11-12 10:42:00	Expect bad news on IIP numbers for the coming months
1583	Laurence Balanco 	2008-11-12 10:25:00	See Nifty's key short-term support at 2860: CLSA
1584	Udayan Mukherjee 	2008-11-12 08:53:00	IIP nos may be important for mkts today
1585	Udayan Mukherjee 	2008-11-11 17:48:00	Fall of largecaps brought Index under extreme pressure
1586	Udayan Mukherjee 	2008-11-11 15:39:00	Infrastructure, bank, power, oil stocks push mkts lower
1587	Udayan Mukherjee  	2008-11-11 14:32:00	Mkt volatility to end if Nifty breaks 3250 or breaches 2250
1588	Udayan Mukherjee 	2008-11-11 09:33:00	Sterlite Industries can go above Rs 300
1589	Udayan Mukherjee 	2008-11-11 09:16:00	Construction stocks on a good rebound trail
1590	Udayan Mukherjee  	2008-11-19 09:36:00	S&P; to be the crucial determinant for global markets
1591	Udayan Mukherjee 	2008-11-19 09:25:00	Mkts won't be out of mess in 2-3 quarters despite rate cut
1592	Udayan Mukherjee 	2008-11-18 19:13:00	2,700 Nifty, 9,000 Sensex breached decisively
1593	Udayan Mukherjee 	2008-11-18 15:32:00	Mkts slip in line with Asian indices
1594	Udayan Mukherjee  	2008-11-18 15:04:00	Nifty 2700 an important psychological level
1595	Udayan Mukherjee 	2008-11-18 09:02:00	This week to decide near-term course of mkts
1596	Ashu Madan  	2008-11-17 12:15:00	Buy into market volatility: Religare Securities
1597	Alok Sama 	2008-11-17 11:00:00	Don't see V-shaped recovery till 2010: Baer Cap
1598	Udayan Mukherjee  	2008-11-17 09:27:00	G-20 outcome disappointing than expected
1599	Udayan Mukherjee  	2008-11-15 12:45:00	Next 2-3 days to decide global mkts' trend
1600	Udayan Mukherjee 	2008-11-14 20:08:00	Mkts close week 5% down, session extremely volatile
1601	Udayan Mukherjee 	2008-11-14 09:43:00	NTT DoCoMo's open offer for Tata Tele at Rs 24.7/sh
1602	Nimesh Shah 	2008-11-20 11:28:00	Selling pressure in mid cap, small cap continues
1603	Vibhav Kapoor  	2008-11-20 10:02:00	Mkt may breach Oct lows: IL&FS;
1604	Udayan Mukherjee 	2008-11-20 09:45:00	Real estate prices will have to fall at least 30-40%
1605	Udayan Mukherjee 	2008-11-20 09:35:00	Bleak global picture to trigger another cut in mkts
1606	Udayan Mukherjee  	2008-11-20 09:33:00	Citi may sell Polaris stake
1607	Nimesh Shah 	2008-11-20 08:54:00	MFs selling for past few days to raise cash levels
1608	Udayan Mukherjee 	2008-11-19 19:08:00	Nifty precariously poised near 2,600 levels
1609	Jeff Chowdhry 	2008-11-19 16:26:00	See late Dec rally as redemptions ease: F&C; Investments
1610	Udayan Mukherjee 	2008-11-19 15:30:00	Disappointing session for markets
1611	Udayan Mukherjee 	2008-11-19 15:07:00	Weak global cues led markets down
1612	Nimesh Shah 	2008-11-19 12:36:00	Rally led by short covering; RIL holds on
1613	Nimesh Shah 	2008-11-19 12:04:00	Mehul Choksi buys 1.65 lakh shrs of Gitanjali Gems
1614	Nimesh Shah 	2008-11-24 08:11:00	FIIs net buy Rs 324 crore in F&O;
1615	Vibhav Kapoor  	2008-11-21 20:18:00	Spread investments over next 6 months: Vibhav Kapoor
1616	Nitin Raheja 	2008-11-21 16:51:00	Stay in cash, mkts to see more pain: Rada Advisors
1617	Peter Redward 	2008-11-21 10:24:00	See rate cuts by RBI, -ve capital flows: Barclays Cap
1618	Udayan Mukherjee  	2008-11-21 09:59:00	US corporate news flow worrying IT investors
1619	Udayan Mukherjee 	2008-11-21 09:44:00	No manipulation in ICICI Bank
1620	Udayan Mukherjee 	2008-11-21 09:00:00	Overall mkt structure getting weaker
1621	Nimesh Shah 	2008-11-21 08:05:00	DIIs net buy Rs 427 crore in cash markets (prov)
1622	Udayan Mukherjee  	2008-11-20 19:58:00	Mkts set new lows amid hopes of short covering bounce
1623	Reema Tendulkar  	2008-11-20 14:44:00	Stocks that were trading below Oct lows
1624	Udayan Mukherjee 	2008-11-20 14:34:00	Volumes tepid, carnage wider in broader indices
1625	Nimesh Shah  	2008-11-20 13:08:00	Selling pressure at FIIs desk continue
1626	Udayan Mukherjee 	2008-11-25 14:15:00	Mkts seeing signs of fatigue
1627	Udayan Mukherjee 	2008-11-25 09:00:00	Will Citi bailout propel mkts forward?
1628	Nimesh Shah 	2008-11-25 08:57:00	Nifty likely to face resistance at 2950
1629	Udayan Mukherjee  	2008-11-24 20:35:00	Mkt volatility due to conflicting global cues
1630	Tim Condon 	2008-11-24 15:57:00	See firm bottom once mkts stabilise: ING Fin
1631	Sonia Shenoy  	2008-11-24 15:52:00	See Sensex touch 7000 in 2009: Merrill Lynch
1632	Nimesh Shah 	2008-11-24 14:43:00	Nifty crucial support at 2650
1633	Udayan Mukherjee 	2008-11-24 14:25:00	Mkts witness volatility; global cues mixed
1634	SP Tulsian  	2008-11-24 12:09:00	Unitech down on liquidity concerns: SP Tulsian
1635	Ajay Srivastava  	2008-11-24 09:39:00	Q4 2008 to be nasty: Dimensions Consulting
1636	Udayan Mukherjee 	2008-11-24 09:20:00	Mkts may continue Friday's rally with small dip
1637	Martin Hennecke 	2008-11-24 08:31:00	People could move back money into equity mkts: Tyche Group
1638	Udayan Mukherjee 	2008-11-29 12:39:00	Nifty may surge 10% in near term if int'l mkts permit
1639	Nimesh Shah  	2008-11-28 14:02:00	Volumes in mkts low; no panic among FII clients seen
1640	Samir Arora 	2008-11-28 09:48:00	Attacks to have short-term impact on mkts: Samir Arora
1641	Udayan Mukherjee 	2008-11-28 09:09:00	Mkts could see initial dip, but will shrug it off
1642	Udayan Mukherjee  	2008-11-26 18:59:00	Mkts look on course for pullback rally
1643	David Buick 	2008-11-26 16:31:00	See 75 bps cut in Europe, 100 bps in UK next month: BGC
1644	Daryl Guppy 	2008-11-26 10:22:00	Sensex to consolidate around 10K: Daryl Guppy
1645	Udayan Mukherjee 	2008-11-26 09:12:00	See Nifty trade in 200-300 points range
1646	Nimesh Shah 	2008-11-26 08:14:00	Dealers expect Nifty expiry between 2650-2950
1647	Udayan Mukherjee  	2008-11-25 18:27:00	Falling heavyweights led mkts' reversal
1648	Udayan Mukherjee 	2008-11-25 15:31:00	Mkts close weak; RIL, SBI decline sharply
1649	Nimesh Shah 	2008-11-25 14:58:00	Selling pressure at higher levels to continue
1650	Udayan Mukherjee  	2008-12-02 19:44:00	Nifty finding support at 2600 key takeaway
1651	Udayan Mukherjee 	2008-12-02 15:33:00	Auto stocks have not bottomed out yet
1652	Udayan Mukherjee 	2008-12-02 15:31:00	Good pull back sees in Bharti and Reliance Infra
1653	Nimesh Shah 	2008-12-02 11:22:00	Nifty has support at 2520
1654	Udayan Mukherjee  	2008-12-02 08:59:00	Pullback rally to fizzle out if mkt breaches 2500-2600
1655	Nimesh Shah 	2008-12-02 08:18:00	Volumes will continue to be on lower side at FII desk
1656	Udayan Mukherjee  	2008-12-01 20:07:00	Mkts witnessed big intraday reversal
1657	Jeff Chowdhry 	2008-12-01 16:13:00	Long only funds sitting on 30-50% cash: F&C; Investments
1658	Udayan Mukherjee 	2008-12-01 15:30:00	Markets witness 2nd lowest turnover in 2008
1659	Nimesh Shah  	2008-12-01 14:53:00	Domestic funds seen selling large cap stocks
1660	Udayan Mukherjee 	2008-12-01 14:32:00	Interest rate sensitives put markets under pressure
1661	Nimesh Shah 	2008-12-01 08:30:00	FIIs net sell Rs 400 crore in F&O;
1662	Udayan Mukherjee 	2008-12-05 08:56:00	Mkts to trade volatile; Nifty may touch 2,850
1663	Nimesh Shah 	2008-12-05 08:43:00	Falling crude price to add pressure on RIL, Cairn
1664	Udayan Mukherjee 	2008-12-04 18:53:00	Today's rally result of likely fiscal, monetary packages
1665	Udayan Mukherjee 	2008-12-04 15:30:00	Good day for market led by heavyweights
1666	Udayan Mukherjee  	2008-12-04 15:20:00	Breakout can see above 2850-2900
1667	Udayan Mukherjee 	2008-12-04 09:27:00	Tata Motors might lag Ashok Leyland
1668	Udayan Mukherjee 	2008-12-04 09:11:00	Mkts to trade ranged with +ve bias
1669	Nimesh Shah 	2008-12-04 08:13:00	MFs net sell Rs 326.8 cr in equity on Dec 2
1670	Udayan Mukherjee  	2008-12-03 19:00:00	Mkts end flat, broader mkts outperformed led by infra
1671	Nimesh Shah 	2008-12-03 14:38:00	Selling pressure at higher levels to continue
1672	Anil Manghnani  	2008-12-03 12:41:00	Mkt may not test lows if it crosses 2785: Modern Shares
1673	Nimesh Shah 	2008-12-03 08:42:00	Expect rangebound trade
1674	Udayan Mukherjee 	2008-12-08 09:46:00	Restructuring of loan till June 30 +ve for small realty cos
1675	Sandeep Bhatia 	2008-12-08 09:39:00	Mkts to trade sideways ahead: Sandeep Bhatia
1676	Udayan Mukherjee 	2008-12-08 09:36:00	OMCs not going to be great outperformers
1677	Udayan Mukherjee 	2008-12-08 09:10:00	Rate cuts, stimulus pkg, +ve intl cues to set mkt course
1678	Ashu Madan 	2008-12-05 18:57:00	Experts unanimous: rate cuts wont boost markets
1679	Udayan Mukherjee 	2008-12-05 15:31:00	TCS, Infosys real culprits in dragging mkts down
1680	Nimesh Shah  	2008-12-05 13:16:00	Dealers expect profit booking at higher levels
1681	Ashish Chugh 	2008-12-05 11:21:00	Ashish Chugh bullish on Marg, Maharashtra Scooters
1682	Suresh Mahadevan  	2008-12-05 10:27:00	See Sensex at 13500 in FY09: UBS Sec
1683	Udayan Mukherjee 	2008-12-05 09:54:00	Tough days remain for textile space
1684	Udayan Mukherjee 	2008-12-05 09:31:00	Dont expect media sector to run away in near term
1685	Udayan Mukherjee 	2008-12-05 09:19:00	Decline in crude prices good for Indian macros
1686	Nimesh Shah 	2008-12-12 14:47:00	Flows positive at FII desk; domestic funds too supporting
1687	Nimesh Shah 	2008-12-12 12:27:00	Nifty crucial support seen at 2800
1688	Nimesh Shah 	2008-12-12 08:04:00	All eyes on IIP data and Advance tax numbers
1689	Nimesh Shah 	2008-12-11 14:38:00	Mkts nervous ahead of IIP data, advanced tax nos
1690	Daryl Guppy  	2008-12-11 09:16:00	See Nifty upside at 4K, downside at 1600: Daryl Guppy
1691	Nimesh Shah 	2008-12-11 08:53:00	Dealers expect another 5-10% upside move
1692	Vibhav Kapoor  	2008-12-10 19:45:00	See more upside in mkts; eye banks, infra stks: Experts
1693	Peter Redward 	2008-12-10 10:33:00	See further cuts in repo, CRR by mid '09: Barclays Capital
1694	Tim Condon 	2008-12-10 09:27:00	See some bounce due to fiscal easing in '09: ING Fin Mkts
1695	Udayan Mukherjee  	2008-12-08 18:50:00	Mkts could not break out despite global support
1696	Nimesh Shah 	2008-12-08 14:44:00	Another 5% upside not ruled out if global rally sustains
1697	Udayan Mukherjee 	2008-12-08 14:29:00	Metals, real estate, telecom see good rallies today
1698	Nimesh Shah  	2008-12-18 14:57:00	Bank, real estate stocks hog the limelight
1699	Vibhav Kapoor  	2008-12-17 19:47:00	Mkts at end of rally; may see fresh problems in Jan: IL&FS;
1700	Nimesh Shah  	2008-12-17 15:11:00	Some profit booking seen at 3000 level
1701	Nimesh Shah  	2008-12-17 11:34:00	Brokerages downgrade Satyam post Maytas deal cancellation
1702	Nimesh Shah 	2008-12-16 14:55:00	Dealers expect under owned midcap stocks to outperform
1703	Nimesh Shah 	2008-12-16 08:00:00	Dealers expect rangebound market
1704	Anish Damania  	2008-12-15 15:30:00	Emkay Global bullish on Sterlite, ICICI Bk, JP Asso, IVRCL
1705	Nimesh Shah 	2008-12-15 14:26:00	Outperformance of under owned midcap stocks to continue
1706	Udayan Mukherjee 	2008-12-15 09:00:00	Nifty could cross 3K this week; global cues +ve
1707	Nimesh Shah 	2008-12-15 08:50:00	All eyes on Advance tax payments by corporate today
1708	Udayan Mukherjee 	2008-12-13 12:21:00	Lots of triggers stacked up for mkts now
1709	Nitin Raheja 	2008-12-12 17:21:00	See mkt rally to 3,100 in short-term: Rada Advisors
1710	Udayan Mukherjee 	2008-12-23 09:09:00	Not a great time to dilute for Unitech
1711	Nimesh Shah 	2008-12-23 08:05:00	Volatility may be seen ahead of expiry
1712	Udayan Mukherjee 	2008-12-22 19:31:00	No great damage done to overall mkt today
1713	Udayan Mukherjee 	2008-12-22 15:30:00	Nifty closes below 3050; global cues weak
1714	Russell Napier  	2008-12-22 14:56:00	Mkts to retest lows if commodity prices don't steady: CLSA
1715	Udayan Mukherjee 	2008-12-22 14:32:00	Quiet session for market; Sensex hovering around 10K
1716	Nimesh Shah 	2008-12-22 14:23:00	Nifty resistance seen at around 3150
1717	Ashish Chugh 	2008-12-22 14:15:00	Bullish on Bajaj FinServ, MSK Projects: Ashish Chugh
1718	Udayan Mukherjee 	2008-12-22 09:35:00	Unitech can certainly bounce more
1719	Udayan Mukherjee 	2008-12-22 09:21:00	Satyam might remain underperformer
1720	Raamdeo Agrawal 	2008-12-19 11:20:00	Infy consistent wealth creator in 5 years: Raamdeo Agrawal
1721	Nimesh Shah 	2008-12-19 08:18:00	All eyes on fiscal stimulus package next week
1722	Nimesh Shah 	2008-12-24 08:14:00	Dealers expect volatile session on F&O; expiry day
1723	Udayan Mukherjee  	2008-12-23 19:31:00	Dec rally's sustainability doubtful due to mkt fall
1724	Udayan Mukherjee 	2008-12-23 15:32:00	Sensex slips below 9700; Satyam down around 13%
1725	Udayan Mukherjee 	2008-12-23 15:14:00	Not a good day for markets, midcaps too sink
1726	Vaibhav Agrawal 	2008-12-23 15:00:00	Angel Broking bullish on Axis Bk, HDFC Bk, PNB, Union Bk
1727	Nimesh Shah  	2008-12-23 14:51:00	Selling pressure seen in tech stocks
1728	Nimesh Shah  	2008-12-23 13:14:00	Expect expiry around 3000 levels
1729	Nischal Maheshwari  	2008-12-23 10:46:00	See test, but not fall below Oct lows: Edelweiss Sec
1730	Daryl Guppy 	2008-12-23 10:37:00	Mkt seeing false rally, see Nifty at 2K ahead: Daryl Guppy
1731	Udayan Mukherjee 	2008-12-23 09:55:00	Petronet LNG deserves a price of Rs 50
1732	Udayan Mukherjee 	2008-12-23 09:32:00	Valuation of JP Enterprises seems very high
1733	Udayan Mukherjee  	2008-12-23 09:18:00	Mkts to stuggle, 3K Nifty crucial
1734	Udayan Mukherjee 	2008-12-26 09:17:00	Fundamentally tech sector looks fairly weak
1735	Udayan Mukherjee  	2008-12-26 09:14:00	Mkts may not see high volumes, upside today
1736	Udayan Mukherjee 	2008-12-26 09:09:00	Autos remain really weak segment
1737	Udayan Mukherjee  	2008-12-24 20:36:00	Overall Dec series good despite dismal show at fag end
1738	Nitin Raheja 	2008-12-24 17:01:00	Mkts may be hit in Jan despite pricing in results: Experts
1739	Udayan Mukherjee  	2008-12-24 16:50:00	Overall Dec series good despite dismal show at fag end
1740	Nimesh Shah  	2008-12-24 15:34:00	Buying seen in select bank stocks
1741	Nimesh Shah  	2008-12-24 15:23:00	Volumes across the globe are thin: Nimesh Shah
1742	Nimesh Shah  	2008-12-24 12:41:00	Insurance cos, MFs bullish on Satyam even after 15% dip
1743	Udayan Mukherjee 	2008-12-24 09:29:00	Bigger stimulus package won't help economy in near term
1744	Udayan Mukherjee 	2008-12-24 09:18:00	Satyam's big clients may get edgy post World Bank step
1745	Udayan Mukherjee 	2008-12-24 09:10:00	See Nifty trading in 2900-3000 range today
1746	Udayan Mukherjee  	2008-12-30 09:04:00	Bharti relatively resilient in Rs 600-700 zone
1747	Udayan Mukherjee 	2008-12-30 08:59:00	Mkts in trading range, direction unclear
1748	Vibhav Kapoor  	2008-12-29 19:51:00	Mkts to see sharp decline in Q1 '09: Vibhav Kapoor
1749	Ashu Madan 	2008-12-29 14:00:00	See 8K-12K range for Sensex in '09: Religare Sec
1750	Udayan Mukherjee 	2008-12-29 09:04:00	Mkts in correction mode post Dec pullback rally
1751	Arvind Sanger  	2008-12-27 13:37:00	Experts still uncertain on mkts' direction in 2009
1752	Udayan Mukherjee  	2008-12-27 11:41:00	Mkt pullback once again in question
1753	Udayan Mukherjee 	2008-12-26 19:22:00	Challenges lie ahead as bearish 2008 wraps up
1754	Sajeet Manghat  	2008-12-26 13:15:00	RPL's mega refinery goes on-stream: The numbers game
1755	SP Tulsian  	2008-12-26 12:47:00	'RPL refinery full production may not start before Apr '09'
1756	Udayan Mukherjee 	2008-12-26 09:37:00	People very nervous about Unitech now
1757	Udayan Mukherjee 	2008-12-26 09:28:00	Lot of trading opportunities in Satyam between Rs 150-160
1758	Udayan Mukherjee 	2009-01-01 10:56:00	Aviation stks might continue their out performance
1759	Udayan Mukherjee 	2009-01-01 09:17:00	See more upside in Satyam on open offer hopes
1760	Udayan Mukherjee 	2009-01-01 09:07:00	Mkts to discover a bottom in 2009
1761	Nimesh Shah 	2009-01-01 08:25:00	Domestic funds likely to be quite in today's trade
1762	S Naren 	2008-12-31 18:48:00	Will Oct 2008 lows be retested? Experts differ
1763	Udayan Mukherjee  	2008-12-31 18:12:00	Quiet session on last day of 2008
1764	Udayan Mukherjee  	2008-12-31 09:44:00	Rel Comm valuation looks a bit stretch at Rs 280-300
1765	Udayan Mukherjee 	2008-12-31 09:43:00	Satyam may see more short covering in next few days
1766	Udayan Mukherjee 	2008-12-31 09:05:00	Nifty may end '08 above 3,000
1767	Udayan Mukherjee 	2008-12-30 21:13:00	Have seen smart pullback in last two days
1768	Udayan Mukherjee  	2008-12-30 16:22:00	Mkts breadth a bit more constructive this week
1769	Marc Faber 	2008-12-30 09:13:00	Marc Faber bullish on gold going forward
1770	Udayan Mukherjee 	2009-01-02 20:39:00	Coordinated stimuli alone not enough to boost mkts
1771	Nimesh Shah 	2009-01-02 14:34:00	Local players active ahead of stimulus package
1772	Anup Bagchi 	2009-01-02 14:07:00	H1 CY09 to offer good stock picking opportunities: I-Sec
1773	Daryl Guppy 	2009-01-02 10:09:00	See retest of Oct '08 lows by early Feb: Daryl Guppy
1774	Udayan Mukherjee 	2009-01-02 09:45:00	Suzlon may go up to Rs 90-100
1775	Udayan Mukherjee 	2009-01-02 09:31:00	OMCs in better shape if crude trades around USD 40/bbl
1776	Udayan Mukherjee 	2009-01-02 09:05:00	Mkts to continue yesterday's trend today
1777	Nimesh Shah 	2009-01-02 08:10:00	Lacklustre trade to be seen at FII desk
1778	Shanti Ekambaram 	2009-01-01 15:37:00	H1 CY09 to be challenging for mkts: Kotak Mahindra Bank
1779	Udayan Mukherjee 	2009-01-01 14:32:00	Nifty moves back above 3000 mark, volumes pretty low
1780	Rashesh Shah 	2009-01-01 13:10:00	Nirmal Jain, Rashesh Shah see mkts consolidating
1781	Samir Arora  	2009-01-01 11:22:00	Bullish on financials, infra, media stocks: Samir Arora
1782	Udayan Mukherjee  	2009-01-06 17:16:00	Mkts could have done better had infra supported
1783	Nimesh Shah  	2009-01-06 13:08:00	Nifty sees resistance at 3150
1784	Udayan Mukherjee  	2009-01-06 09:47:00	IFCI, Rel Capital may not benefit from fiscal packages
1785	Udayan Mukherjee 	2009-01-06 09:30:00	Commodities stks would be strong trading opportunities
1786	Udayan Mukherjee 	2009-01-06 09:12:00	Gold an outperformer
1787	Udayan Mukherjee 	2009-01-06 08:58:00	See short covering rally in coming days
1788	Udayan Mukherjee 	2009-01-05 17:10:00	Day's rally not due to fiscal package
1789	Nimesh Shah  	2009-01-05 14:49:00	Nifty facing resistance at 3100
1790	Udayan Mukherjee 	2009-01-05 08:58:00	Fiscal, monetary package to play out today
1791	Sanjeev Prasad 	2009-01-03 15:19:00	See equities rebound in '09: Kotak Institutional Equities
1792	Udayan Mukherjee 	2009-01-03 13:19:00	Mkts next week: Experts see +ve reactions on govt, RBI move
1793	Sandeep Bhatia  	2009-01-03 11:00:00	See Sensex at 12K by Dec-end: Kotak Institutional Equities
1794	Latha Venkatesh  	2009-01-10 15:52:00	See contraction in IIP numbers going ahead
1795	Udayan Mukherjee 	2009-01-09 18:49:00	Satyam stopped pullback rally?
1796	Nimesh Shah 	2009-01-09 15:05:00	Nifty has crucial support at 2810
1797	Udayan Mukherjee 	2009-01-09 10:14:00	Real value of Satyam unknown
1798	Udayan Mukherjee 	2009-01-09 09:08:00	See volatile session for mkts, Satyam today
1799	Shankar Sharma  	2009-01-07 18:57:00	Satyam disaster: Experts examine the remains
1800	Udayan Mukherjee 	2009-01-07 13:56:00	Satyam: A cleverly crafted scam
1801	Ramesh Damani 	2009-01-07 11:07:00	Don't see Sensex at 21K in 5 yrs: Ramesh Damani
1802	Udayan Mukherjee 	2009-01-07 09:47:00	Satyam upside may cap seriously above Rs 180-200
1803	Udayan Mukherjee 	2009-01-07 09:25:00	Relief seen in Dec may continue into the month of Jan
1804	Udayan Mukherjee 	2009-01-07 09:02:00	See mkt trend continuing on +ve global cues
1805	Vibhav Kapoor  	2009-01-06 18:42:00	Market rally may end as Jan closes: Vibhav Kapoor
1806	Udayan Mukherjee 	2009-01-14 09:00:00	See volatile trade today, Nifty may touch 2700
1807	Udayan Mukherjee 	2009-01-14 09:00:00	Rolta a maliciously cleverly planted rumour
1808	Martin Hennecke 	2009-01-14 08:37:00	Sees rise in inflation overall: Tyche Group
1809	Vibhav Kapoor  	2009-01-13 19:40:00	See Nifty range at 2200-3000 for 2-3 months: Vibhav Kapoor
1810	SP Tulsian  	2009-01-13 15:55:00	SP Tulsian +ve on IVRCL, Nagarjuna Construction
1811	Gautam Broker  	2009-01-12 17:00:00	Hyderabad cos face brunt of Satyam scam
1812	Jonathan Garner 	2009-01-12 16:16:00	Morgan Stanley +ve on telecom, pharma, F&B;
1813	Nimesh Shah 	2009-01-12 14:49:00	Nifty closing below 2800 can further lead to sell-off
1814	Udayan Mukherjee 	2009-01-12 14:31:00	Bad session of trade, Nifty hits 2750 led by metal, infra
1815	Laurence Balanco 	2009-01-12 11:28:00	Nifty likely to fall below 2500 by Q3, Q4: CLSA
1816	Udayan Mukherjee 	2009-01-12 09:26:00	Shares of Hyderabad based cos to be volatile
1817	Udayan Mukherjee  	2009-01-12 09:02:00	Watch global cues closely this week
1818	Nimesh Shah  	2009-01-15 14:51:00	Midcap IT stocks under pressure at FII desk
1819	Udayan Mukherjee  	2009-01-15 14:30:00	Battle of 2700 not been conclusively won
1820	Udayan Mukherjee 	2009-01-15 09:54:00	Sasken can fall 20-25%
1821	Udayan Mukherjee 	2009-01-15 09:47:00	Satyam has no reason to get back above Rs 30
1822	Ajay Srivastava  	2009-01-15 09:40:00	Don't see Nifty cross 2950 by July: Ajay Srivastava
1823	Udayan Mukherjee 	2009-01-15 09:30:00	Upmove in RCOM a clear case of short covering
1824	Udayan Mukherjee 	2009-01-15 09:21:00	Mkts likely to give up Wed's gains on -ve global cues
1825	Suresh Mahadevan 	2009-01-14 18:55:00	See short-term range for Sensex at 8-10k: UBS Sec
1826	Udayan Mukherjee  	2009-01-14 18:14:00	Market rally backed by Reliance stocks today
1827	Udayan Mukherjee  	2009-01-14 15:25:00	Good upmove for Tata Steel, SAIL
1828	Udayan Mukherjee 	2009-01-14 15:00:00	Markets saw a constructive session of trade today
1829	Udayan Mukherjee 	2009-01-14 09:46:00	Siemens should be derated
1830	Udayan Mukherjee  	2009-01-19 10:35:00	Satyam operating metrics continue to weaken overtime
1831	Udayan Mukherjee 	2009-01-19 09:20:00	RIL nos, Obama speech imp cues for mkts
1832	Udayan Mukherjee 	2009-01-17 14:39:00	Obamas swearing-in pivotal event for mkts next week
1833	Udayan Mukherjee  	2009-01-16 20:36:00	Mkts rally backed by largecaps but realty still down
1834	Nimesh Shah  	2009-01-16 14:30:00	Flows mixed at FIIs desk
1835	Udayan Mukherjee 	2009-01-16 09:25:00	See hope if Vivek Paul becomes Satyam CEO
1836	Udayan Mukherjee 	2009-01-16 09:21:00	TCS to range between Rs 400-500
1837	Udayan Mukherjee 	2009-01-16 09:12:00	Banks terribly over-owned as asset class
1838	Udayan Mukherjee 	2009-01-16 09:05:00	Nifty could touch 2800 amid volatility
1839	Udayan Mukherjee  	2009-01-15 20:22:00	Mkt fall due to uncertainty on bank NPLs, weak global cues
1840	Ekta Batra  	2009-01-15 16:54:00	Fertilizer stocks abuzz post PSU oil stir
1841	Udayan Mukherjee 	2009-01-15 15:31:00	Bad day for Satyam, Unitech, JP Asso, GMR Infra
1842	Udayan Mukherjee 	2009-01-21 09:53:00	After results, Wipro may be neutral to weakish
1843	Andrew Holland  	2009-01-21 09:41:00	Radical changes in US banking sector likely: Andrew Holland
1844	Udayan Mukherjee 	2009-01-21 09:38:00	Minority shareholders of Satyam will suffer
1845	Udayan Mukherjee 	2009-01-21 09:30:00	Aluminium showing signs of crumbling
1846	Udayan Mukherjee  	2009-01-21 09:09:00	Positive Asian cues may support mkts today
1847	Udayan Mukherjee  	2009-01-20 19:53:00	Public sector power stocks surged on CERC directive
1848	Udayan Mukherjee  	2009-01-20 15:14:00	Telecom, metals, financials, aviation drag mkts lower
1849	Udayan Mukherjee 	2009-01-20 09:32:00	Disclosure of pledged promoters stake positive for mkts
1850	Udayan Mukherjee 	2009-01-20 09:10:00	Mkts look towards Obama to pep up global sentiment
1851	Udayan Mukherjee 	2009-01-19 17:46:00	Realty, aviation perform; lacklustre volumes keep mkt flat
1852	Udayan Mukherjee  	2009-01-19 15:28:00	Low volumes day, Unitech, Satyam very active stocks
1853	Ashish Chugh 	2009-01-19 12:58:00	Bullish on Ahluwalia Contracts, Nucleus Soft: Ashish Chugh
1854	Udayan Mukherjee 	2009-01-23 09:05:00	RIL may help mkts snap out of trading range
1855	Udayan Mukherjee  	2009-01-22 19:45:00	Mkt may rally tomorrow backed by RIL results
1856	Nimesh Shah  	2009-01-22 15:18:00	Midcap stocks under selling pressure
1857	Udayan Mukherjee 	2009-01-22 09:35:00	Satyam may continue to edge up
1858	Udayan Mukherjee 	2009-01-22 09:33:00	Difficult to predict RIL numbers
1859	Udayan Mukherjee 	2009-01-22 09:31:00	Buying Satyam seems like unrelated diversification for L&T;
1860	Udayan Mukherjee 	2009-01-22 09:21:00	Global mkts in flux; Nifty poised precariously at 2700
1861	Udayan Mukherjee 	2009-01-21 20:00:00	Largecap-led sell-off has Nifty poised at 2700
1862	Udayan Mukherjee 	2009-01-21 15:30:00	Sensex closes below 9000
