comment_id,label,comment
88617,buy,buy lic housing fin target 
88619,buy,buy mindtree target 
88624,buy,buy mahindra target 
88625,buy,buy lic housing fin target 
88626,buy,buy gruh target 
88627,buy,buy mahindra target 
88628,buy,buy hindustan zinc target 
88629,buy,buy britannia industries target 
88630,buy,buy vst industries target 
88631,buy,buy asian paints target 
88632,buy,buy itc target 
88633,buy,buy exide industries target 
88634,buy,buy target 
88635,buy,buy essel propack target 
88638,buy,buy itc target 
88640,buy,buy itc target 
88641,buy,buy cairn target 
88642,buy,buy hindustan zinc target 
88643,buy,buy interglobe avi target 
88644,buy,buy fertiliser target 
88645,buy,buy chambal fert target 
88646,buy,buy alembic pharma target 
88647,buy,buy exide industries target 
88648,buy,buy fertiliser target 
88649,buy,buy gati target 
88651,buy,buy triveni turbines target 
88652,buy,buy bank target 
88654,buy,buy supreme industries target 
88655,buy,buy bank target 
88656,buy,buy bank target 
88657,buy,buy unichem laboratories target 
88658,buy,buy mahindra holidays & resorts target 
88659,buy,buy south ind bk target 
88661,buy,buy itc target 
88662,buy,buy cairn target 
88666,buy,buy persistent target 
88667,buy,buy electronics target 
88668,buy,buy bank target 
88669,buy,buy bank target 
88670,buy,buy ashoka buildcon target 
88671,buy,buy db corp target 
88672,buy,buy cairn target 
88673,buy,buy karnataka bank target 
88674,buy,buy biocon target 
88675,buy,buy coromandel international target 
88676,buy,buy target 
88677,buy,buy kajaria ceramics target 
88679,buy,buy colgate target 
88685,buy,buy spice jet target 
88686,buy,buy ttk prestige target 
88687,buy,buy asian paints target 
88689,buy,buy swaraj engines target 
88691,buy,buy power grid target 
88692,buy,buy electronics target 
88694,buy,buy target 
88695,buy,buy havells target 
88697,buy,buy container corporation target 
88699,buy,buy elgi equipments target 
88700,buy,buy bharti infratel target 
88701,buy,buy target 
88706,buy,buy havells target 
88707,buy,buy lakshmi vilas target 
88708,buy,buy persistent target 
88709,buy,buy comm target 
88710,buy,buy bank target 
88711,buy,buy ashoka buildcon target 
88712,buy,buy power grid target 
88715,buy,buy mahindra life target 
88716,buy,buy container corp target 
88717,buy,buy glenmark target 
88718,buy,buy dabur target 
88719,buy,buy bharti airtel target 
88720,buy,buy maruti suzuki target 
88721,buy,buy glenmark target 
88723,buy,buy vardhman textiles target 
88726,buy,buy bharti infratel target 
88729,buy,buy united spirits target 
88730,buy,buy maruti suzuki target 
88732,buy,buy firstsource sol target 
88735,buy,buy dial target 
88738,buy,buy titan target 
88739,buy,buy centuryplyboard target 
88740,buy,buy target 
88741,buy,buy jagranprakashan target 
88742,buy,buy shriram trans target 
88743,buy,buy marico target 
88744,buy,buy yes bank target 
88747,buy,buy gujarat pipavav target 
88752,buy,buy larsen toubro target 
88753,buy,buy cholamandalam & target 
88755,buy,buy tech mahindra target 
88758,buy,buy taj gvk target 
88761,buy,buy target 
88762,buy,buy sharda cropchem target 
88763,buy,buy target 
88764,buy,buy relaxo footwear target 
88765,buy,buy jsw steel target 
88768,buy,buy irb infra target 
88769,buy,buy thermax target 
88770,buy,buy pvr target 
88771,buy,buy firstsource target 
88772,buy,buy thomas cook target 
88773,buy,buy vip industries target 
88774,buy,buy ocl target 
88777,buy,buy upl target 
88778,buy,buy yes bank target 
88779,buy,buy shriram trans target 
88780,buy,buy yes bank target 
88781,buy,buy escorts target 
88782,buy,buy skipper target 
88783,buy,buy shoppers stop target 
88784,buy,buy cummins target 
88785,buy,buy ajanta pharma target 
88786,buy,buy shree cement target 
88789,buy,buy cholamandalam target 
88790,buy,buy jagranprakashan target 
88793,buy,buy v-guard ind target 
88794,buy,buy torrent pharma target 
88795,buy,buy zydus wellness target 
88796,buy,buy jsw steel target 
88797,buy,buy yes bank target 
88798,buy,buy bharti airtel target 
88800,buy,buy gabriel target 
88803,buy,buy larsen toubro target 
88806,buy,buy shriram trans target 
88807,buy,buy glenmark pharmaceuticals target 
88809,buy,buy target 
88810,buy,buy guj state petro target 
88813,buy,buy abb target 
88816,buy,buy siyaram silk target 
88817,buy,buy v-guard industries target 
88818,buy,buy jagran prakashan target 
88819,buy,buy marico target 
88820,buy,buy dcm shriram target 
88821,buy,buy thermax target 
88822,buy,buy va tech wabag target 
88823,buy,buy lakshmi machine target 
88828,buy,buy minda industries target 
88829,buy,buy target 
88830,buy,buy strides arcolab target 
88831,buy,buy tata power target 
88832,buy,buy sks microfinance target 
88833,buy,buy gujarat pipavav target 
88834,buy,buy maruti suzuki target 
88835,buy,buy power grid target 
88837,buy,buy dabur target 
88839,buy,buy repco home target 
88840,buy,buy paints target 
88841,buy,buy auto target 
88844,buy,buy glaxosmith con target 
88846,buy,buy ptc target 
88847,buy,buy ramco cements target 
88848,buy,buy forge target 
88849,buy,buy jubilant life target 
88850,buy,buy aarti drugs target 
88851,buy,buy kec intl target 
88852,buy,buy hexaware tech target 
88855,buy,buy sadbhav engg target 
88856,buy,buy hawkins cooker target 
88858,buy,buy repco home target 
88859,buy,buy kwality target 
88860,buy,buy icici bank target 
88861,buy,buy dr reddys labs target 
88862,buy,buy gail target 
88863,buy,buy pnb target 
88864,buy,buy guj state petro target 
88865,buy,buy icici bank target 
88866,buy,buy granules target 
88867,buy,buy icici bank target 
88868,buy,buy cipla target 
88869,buy,buy cipla target 
88870,buy,buy aurobindo pharma target 
88872,buy,buy gail target 
88875,buy,buy gateway distriparks target 
88878,buy,buy pnb target 
88879,buy,buy amrutanjan health target 
88882,buy,buy bata target 
88883,buy,buy eicher motors target 
88884,buy,buy kec intl target 
88885,buy,buy uniquoter target 
88887,buy,buy oracle fin serv target 
88889,buy,buy aurobindo pharma target 
88890,buy,buy bata target 
88891,buy,buy first target 
88892,buy,buy auto target 
88893,buy,buy prestige estate target 
88894,buy,buy rec target 
88895,buy,buy britannia target 
88896,buy,buy cement target 
88898,buy,buy igarashi motors target 
88899,buy,buy auto target 
88903,buy,buy navkar corp target 
88904,buy,buy tata comm target 
88905,buy,buy guj state petro target 
88906,buy,buy hsil target 
88907,buy,buy exide industries target 
88908,buy,buy dish tv target 
88909,buy,buy cummins target 
88910,buy,buy solar industries target 
88911,buy,buy la opala rg target 
88912,buy,buy aurobindo pharma target 
88913,buy,buy cipla target 
88914,buy,buy petronet lng target 
88915,buy,buy auto target 
88916,buy,buy bank baroda target 
88918,buy,buy aurobindo pharma target 
88919,buy,buy trust target 
88920,buy,buy acc target 
88922,buy,buy aarti industries target 
88924,buy,buy kec intl target 
88926,buy,buy torrent pharma target 
88927,buy,buy inox winds target 
88928,buy,buy union bank target 
88931,buy,buy wipro target 
88932,buy,buy knr construction target 
88934,buy,buy insecticides target 
88935,buy,buy sbi target 
88936,buy,buy wonderla target 
88937,buy,buy moil target 
88938,buy,buy union bank target 
88939,buy,buy nestle target 
88940,buy,buy bank baroda target 
88941,buy,buy ahluwalia contracts target 
88942,buy,buy motherson sumi systems target 
88943,buy,buy simplex infrastructure target rs 
88947,buy,buy igl target 
88951,buy,buy phoenix mills target 
88952,buy,buy ahluwalia target 
88959,buy,buy target 
88962,buy,buy igl target 
88965,buy,buy apollo hospitals target 
88966,buy,buy max target 
88967,buy,buy sun pharma target 
88968,buy,buy oil target 
88970,buy,buy balkrishna industries target 
88973,buy,buy knr construct target 
88975,buy,buy voltas target 
88978,buy,buy wim plast target 
88980,buy,buy minda ind target 
88984,buy,buy irrigation target 
88985,buy,buy voltas target 
88986,buy,buy sun pharma target 
88987,buy,buy cipla target 
88991,buy,buy gulf oil lubric target 
88996,buy,buy pi industries target 
88998,buy,buy aarti ind target 
88999,buy,buy mahindra cie target 
89000,buy,buy bpcl target 
89001,buy,buy max target 
89002,buy,buy ultratechcement target 
89003,buy,buy m&m target 
89005,buy,buy fag bearings target 
89006,buy,buy ifb agro target 
89007,buy,buy goodyear target 
89008,buy,buy premco target 
89009,buy,buy escorts target 
89010,buy,buy ultratech cement target 
89011,buy,buy chennai petro target 
89012,buy,buy hathway cable target 
89014,buy,buy sunteck realty target 
89015,buy,buy ultratechcement target 
89016,buy,buy ambuja cements target 
89017,buy,buy tata motors target 
89018,buy,buy itc target 
89019,buy,buy m&m target 
89021,buy,buy sbi target 
89022,buy,buy allcargo target 
89023,buy,buy coal target 
89024,buy,buy ultratech cement target 
89025,buy,buy itd cementation target 
89026,buy,buy lumax target 
89027,buy,buy coal target 
89028,buy,buy m&m target 
89029,buy,buy nava ven target 
89030,buy,buy cipla target 
89033,buy,buy godrej ind target 
89034,buy,buy panasonic energ target 
89035,buy,buy itc target 
89036,buy,buy mandhana ind target 
89037,buy,buy ioc target 
89038,buy,buy kalpataru power target 
89042,buy,buy timken target 
89043,buy,buy knr construct target 
89045,buy,buy sun pharma target 
89049,buy,buy apl apollo target 
89050,buy,buy talwalkars fitn target 
89051,buy,buy madras target 
89053,buy,buy syngene target 
89054,buy,buy tata comm target 
89055,buy,buy ultratechcement target 
89056,buy,buy tata motors target 
89058,buy,buy mazda target 
89059,buy,buy heritage foods target 
14745,hold,bond yields hit -mth low nomura dont sell yet 
30452,hold,dont sell may hold financials tech stocks clsa 
34947,hold,dont sell nifty may head 
46355,hold,dont sell nifty focus stocks 
51945,hold,dont sell market entering sweet spot 
59511,hold,correction likely dont sell blue chips 
59524,hold,downtrend could continue dont sell panic 
59598,hold,dont sell stocks fundamentals still intact destimoney 
62052,hold,dont sell bullish select midcaps capitalmind 
174,hold,stay invested itc 
184,hold,stay invested technology 
215,hold,stay invested escorts 
238,hold,stay invested shree cements 
358,hold,stay invested glenmark pharma sun pharma 
576,hold,stay invested tourism 
618,hold,stay invested lanco infratech 
638,hold,stay invested comm 
648,hold,stay invested petronet lng 
748,hold,stay invested tata teleservices 
783,hold,stay invested fertilisers 
889,hold,stay invested nagarjuna fertilisers 
996,hold,stay invested bhel 
1294,hold,stay invested ntpc tata power 
3696,hold,stay invested niit tech aptech 
4256,hold,stay invested ril 
4670,hold,stay invested ongc 
4673,hold,stay invested infosys technologies 
4749,hold,stay invested maruti suzuki 
5015,hold,stay invested lanco infratech 
5465,hold,stay invested nagarjuna fertiliser 
5483,hold,stay invested bharti airtel 
5656,hold,stay invested banking space 
5932,hold,stay invested bank 
6132,hold,stay invested ril 
6161,hold,stay invested puravankara projects 
6518,hold,stay invested industries 
6638,hold,stay invested banking space 
6665,hold,stay invested psu bank 
6759,hold,stay invested banking space 
6842,hold,ing fin stay invested rbi ahead others 
7260,hold,stay invested itc 
7447,hold,stay invested bharti airtel long term 
7853,hold,stay invested hero honda 
8110,hold,stay invested icici bank 
8440,hold,stay invested dr reddys 
8714,hold,stay invested bpcl 
9117,hold,stay invested ranbaxy labs 
9185,hold,stay invested industries 
9285,hold,stay invested tvs motor 
9395,hold,stay invested dish tv 
9403,hold,stay invested infosys 
9685,hold,stay invested mahindra mahindra 
10115,hold,stay invested banking 
10667,hold,stay invested titan ind jubilant foodworks 
10880,hold,stay invested tata motors long term 
11061,hold,stay invested tcs 
11515,hold,stay invested m&m 
11671,hold,stay invested sbi 
12256,hold,stay invested hcl tech 
12948,hold,stay invested ril 
13067,hold,stay invested bank long term 
13266,hold,stay invested wipro 
13534,hold,stay invested maruti suzuki 
14950,hold,stay invested ing vysya bank 
14965,hold,stay invested tcs 
15053,hold,stay invested voltas 
15616,hold,stay invested sbi 
15910,hold,stay invested mkt going march 
15987,hold,stay invested bank 
16135,hold,stay invested nomura 
16201,hold,stay invested tata power 
16829,hold,stay invested space 
17074,hold,stay invested shree renuka 
17117,hold,stay invested mahindra 
17164,hold,stay invested defensive sectors 
17304,hold,stay invested tata motors maruti suzuki 
17537,hold,stay invested bank 
17624,hold,stay invested hul asian paints 
17641,hold,stay invested sbi 
17698,hold,stay invested jp associates 
18476,hold,stay invested lanco infra 
18566,hold,stay invested jaiprakash associates 
18721,hold,stay invested bpcl 
19295,hold,stay invested itc long term 
19339,hold,stay invested l&t 
19340,hold,stay invested sesa goa 
20903,hold,stay invested sterlite industries 
21283,hold,stay invested eid parry target 
21968,hold,stay invested tata power 
22296,hold,stay invested icici bank 
22505,hold,stay invested diversify across asset classes jpmorgan amc 
22507,hold,stay invested bank 
22814,hold,stay invested m&m 
23109,hold,stay invested power 
23292,hold,stay invested punj lloyd 
23641,hold,stay invested ntpc long term 
24037,hold,stay invested united spirits 
24263,hold,stay invested pfc 
25063,hold,stay invested infosys 
25204,hold,stay invested tata motors 
25217,hold,stay invested indusind bank 
25459,hold,stay invested rel comm 
25716,hold,stay invested zee entertainment sun tv 
25887,hold,stay invested dhanlaxmi bank 
26586,hold,stay invested sks microfiance 
27115,hold,stay invested oil 
27246,hold,stay invested lupin 
27357,hold,stay invested nmdc 
27484,hold,stay invested tata motors 
27487,hold,stay invested nhpc 
27488,hold,stay invested hero motocorp 
27526,hold,stay invested banking space deutsche 
27626,hold,stay invested itc hul 
27794,hold,stay invested paints 
28363,hold,stay invested ntpc 
28719,hold,stay invested ambuja cements 
29199,hold,stay invested tcs 
29954,hold,stay invested itc 
30538,hold,stay invested idea bharti airtel 
30548,hold,stay invested elder pharma 
30587,hold,liquidity may take nifty level stay invested il&fs 
30808,hold,stay invested oil 
31064,hold,stay invested britannia one year 
31453,hold,stay invested l&t holdings 
31493,hold,stay invested pharma fmcg space 
31696,hold,stay invested jet airways target 
31931,hold,stay invested nmdc 
32337,hold,stay invested idea cellular 
32581,hold,stay invested jet airways 
32829,hold,nifty may see stay invested 
32935,hold,stay invested shree renuka sugars 
32984,hold,stay invested coal 
33041,hold,stay invested sterlite industries 
33571,hold,stay invested hero motocorp 
33802,hold,stay invested titan industries 
35056,hold,stay invested tcs 
35073,hold,stay invested cement 
35106,hold,stay invested larsen toubro 
35152,hold,stay invested pnb 
35213,hold,stay invested jet airways 
35321,hold,stay invested tata motors 
35465,hold,stay invested itc 
35686,hold,stay invested ing vysya bank 
35760,hold,stay invested canara bank 
35976,hold,stay invested tcs 
36206,hold,stay invested tcs meharaboon 
36310,hold,stay invested ongc 
36420,hold,stay invested m&m 
36607,hold,stay invested hindalco industries 
36798,hold,stay invested lupin 
36844,hold,stay invested tata motors 
37134,hold,stay invested ongc 
37138,hold,stay invested ongc 
37214,hold,stay invested tata steel 
37437,hold,stay invested cairn 
38000,hold,stay invested lupin 
38006,hold,stay invested l&t 
38327,hold,stay invested bank 
38495,hold,stay invested l&t 
38697,hold,stay invested sun pharma 
39037,hold,stay invested lupin 
39095,hold,stay invested sbi 
39189,hold,stay invested hcl technologies 
39263,hold,stay invested private sector banks 
39432,hold,stay invested hindustan zinc 
39571,hold,stay invested kpit technologies 
39619,hold,stay invested ipca laboratories 
39703,hold,stay invested maruti suzuki 
39900,hold,stay invested aban offshore 
40213,hold,stay invested dabur 
40428,hold,stay invested gsk pharma 
41044,hold,stay invested idfc 
41278,hold,stay invested sks microfinance 
41313,hold,stay invested lupin 
41359,hold,stay invested bpcl 
41458,hold,stay invested exide industries 
41689,hold,stay invested asian paints 
41786,hold,stay invested tata power 
41967,hold,stay invested idea cellular 
42162,hold,stay invested idfc 
42369,hold,stay invested suzlon energy 
42387,hold,stay invested jet airways may test 
42401,hold,stay invested hindalco industries 
42425,hold,stay invested sesa hind zinc years 
42664,hold,stay invested lic housing 
42769,hold,stay invested yes bank 
42827,hold,stay invested shasun pharmaceuticals 
42862,hold,stay invested allahabad bank 
42949,hold,stay invested tvs motor 
42998,hold,stay invested tvs motor 
43202,hold,stay invested lupin 
43291,hold,stay invested quality names 
43370,hold,stay invested sbi may test 
43456,hold,stay invested bharti airtel 
43468,hold,stay invested tata steel 
43868,hold,stay invested allahabad bank 
43870,hold,stay invested syndicate bank 
44004,hold,stay invested icici bank 
44244,hold,stay invested hpcl 
44301,hold,stay invested ongc 
44390,hold,stay invested adani power 
44436,hold,stay invested cipla 
44454,hold,stay invested idea cellular 
44691,hold,stay invested power 
44740,hold,stay invested tata motors 
44916,hold,stay invested bpcl 
45015,hold,stay invested m&m 
45156,hold,stay invested jsw energy 
45321,hold,stay invested tvs motor company 
45340,hold,no pre-budget correction stay invested 
45381,hold,stay invested hexaware technologies 
45438,hold,stay invested tata power 
45739,hold,stay invested idbi bank 
45814,hold,stay invested jaypee infratech 
45881,hold,stay invested tcs 
45995,hold,stay invested larsen toubro 
46077,hold,stay invested crompton greaves 
46262,hold,stay invested biocon 
46432,hold,stay invested maruti suzuki 
46705,hold,stay invested 
46895,hold,stay invested tata motors 
46938,hold,stay invested hpcl 
47013,hold,stay invested gvk power 
47075,hold,stay invested auto 
47346,hold,stay invested bank indusind bank 
47440,hold,stay invested ceat 
47560,hold,stay invested dlf 
47590,hold,stay invested unitech 
47596,hold,stay invested idea cellular 
47694,hold,stay invested tvs motor dcunha 
47752,hold,stay invested cipla 
47933,hold,stay invested bank baroda 
47954,hold,stay invested irb infra 
48095,hold,stay invested nhpc 
48152,hold,stay invested choose stocks wisely experts 
48202,hold,stay invested alembic 
48262,hold,stay invested sbi may test dcunha 
48323,hold,stay invested yes bank 
48383,hold,stay invested bhel 
48486,hold,stay invested leyland 
48546,hold,stay invested idfc 
48636,hold,stay invested forge 
48719,hold,stay invested bombay dyeing 
48766,hold,stay invested lupin target 
48815,hold,stay invested tech mahindra 
48916,hold,stay invested sbi 
48924,hold,stay invested hindalco industries 
49150,hold,stay invested mindtree 
49377,hold,stay invested tvs motor 
49488,hold,stay invested forge 
49500,hold,stay invested apollo tyres 
49668,hold,stay invested bank 
49693,hold,stay invested cipla 
49810,hold,stay invested sks microfinance 
49818,hold,stay invested investors adding overweight jm fin 
49900,hold,stay invested ipca labs 
49947,hold,stay invested aurobindo pharma 
50046,hold,stay invested ongc 
50088,hold,stay invested tata steel 
50113,hold,stay invested tata power amtek auto 
50117,hold,stay invested sbi 
50289,hold,stay invested tata steel 
50292,hold,stay invested sbi 
50329,hold,stay invested bhel 
50381,hold,stay invested 
50393,hold,stay invested gmr infra 
50439,hold,stay invested torrent power 
50449,hold,stay invested strides arcolab 
50547,hold,stay invested spicejet 
50642,hold,stay invested 
50703,hold,stay invested infosys tcs 
50874,hold,stay invested itc 
50920,hold,stay invested wockhardt 
50941,hold,stay invested space 
50995,hold,stay invested mahindra bank 
51037,hold,stay invested tata steel 
51047,hold,stay invested despite fall soc generale 
51105,hold,stay invested industries 
51151,hold,stay invested mastek 
51299,hold,stay invested sparc 
51344,hold,stay invested sun pharma 
51411,hold,stay invested leyland 
51439,hold,stay invested tech mahindra 
51475,hold,stay invested tcs 
51535,hold,stay invested gati 
51561,hold,stay invested hcc 
51581,hold,stay invested tvs motor 
51661,hold,stay invested sbi 
51716,hold,stay invested ongc 
51819,hold,stay invested leyland 
51833,hold,stay invested adani ports target 
51869,hold,stay invested infosys 
52062,hold,stay invested sbi 
52100,hold,stay invested tata motors 
52221,hold,stay invested itc ntpc 
52280,hold,stay invested sun tv 
52320,hold,stay invested power grid 
52611,hold,stay invested pnb 
52892,hold,stay invested sbi 
52937,hold,stay invested sbi 
52983,hold,stay invested sbi 
53079,hold,stay invested hero motocorp 
53137,hold,stay invested tata motors dvr 
53208,hold,stay invested coal 
53377,hold,stay invested housing stocks 
53383,hold,budget stay invested budget come go 
53465,hold,stay invested titan company 
53530,hold,stay invested coal 
53531,hold,stay invested sun pharma 
53545,hold,stay invested bank 
53637,hold,stay invested monnet ispat 
53661,hold,stay invested mindtree 
54072,hold,stay invested wockhardt 
54107,hold,stay invested crompton greaves 
54233,hold,stay invested pnb 
54285,hold,stay invested sbi 
54336,hold,stay invested bank target 
54421,hold,stay invested sbi 
54490,hold,stay invested sun pharma 
54550,hold,stay invested sun pharma 
54639,hold,stay invested dabur 
54746,hold,stay invested hpcl 
54815,hold,stay invested upl 
54873,hold,stay invested idfc 
54936,hold,stay invested tcs 
54961,hold,stay invested tcs 
55036,hold,stay invested hcl tech 
55080,hold,stay invested lic housing 
55162,hold,stay invested aurobindo pharma 
55171,hold,stay invested itc 
55291,hold,stay invested infosys 
55304,hold,stay invested bpcl 
55363,hold,stay invested idea cellular 
55402,hold,stay invested lupin long term 
55409,hold,stay invested 
55752,hold,stay invested bank baroda 
55769,hold,stay invested itc 
55839,hold,stay invested bank baroda 
55892,hold,stay invested amtek auto target 
55979,hold,stay invested state bank 
56112,hold,stay invested bank target 
56149,hold,stay invested auto 
56532,hold,stay invested tvs motor 
56576,hold,stay invested sbi 
56625,hold,stay invested tata steel 
56773,hold,stay invested vedanta 
56904,hold,stay invested sun pharmaceutical 
56939,hold,stay invested cairn 
57151,hold,stay invested mphasis 
57268,hold,stay invested ongc 
57493,hold,stay invested sun tv enter dish tv 
57622,hold,stay invested sbi 
57651,hold,stay invested suzlon years view 
58186,hold,stay invested tata motors yr view 
58258,hold,stay invested procter & gamble 
58298,hold,stay invested gati 
58314,hold,stay invested hindustan unilever 
58419,hold,stay invested mastek 
58540,hold,stay invested wipro 
58702,hold,stay invested yes bank 
58875,hold,stay invested britannia industries 
58936,hold,stay invested tata chemicals 
59202,hold,stay invested irb infra 
59253,hold,stay invested tata motors dvr 
59285,hold,stay invested adani power 
59714,hold,stay invested l&t target 
59793,hold,stay invested l&t exit pfc 
59864,hold,stay invested nhpc 
59913,hold,stay invested dlf 
60040,hold,stay invested leyland 
60081,hold,stay invested industries 
60202,hold,stay invested even investments keep awake 
60203,hold,stay invested sbi 
60371,hold,stay invested sks microfinance 
60818,hold,stay invested bank 
61174,hold,stay invested hcc 
61464,hold,stay invested kaveri seed 
61508,hold,stay invested havells 
61794,hold,stay invested vedanta 
61900,hold,stay invested icici bank 
61909,hold,stay invested electronics 
61985,hold,stay invested shriram transport 
62125,hold,stay invested hpcl 
62191,hold,stay invested l&t target 
62259,hold,stay invested bata 
62328,hold,stay invested cera sanitary 
62367,hold,stay invested bank 
62439,hold,stay invested sbi pnb 
62494,hold,stay invested ncc 
62518,hold,stay invested sintex industries 
62558,hold,stay invested marksans pharma 
62691,hold,stay invested idea cellular 
62727,hold,stay invested ntpc 
62747,hold,stay invested bank 
62817,hold,stay invested nbcc 
62878,hold,stay invested dr reddys laboratories 
62932,hold,stay invested dcb bank 
63026,hold,stay invested 
63093,hold,stay invested idbi bank 
63192,hold,stay invested p&g 
63255,hold,stay invested sun pharma 
63414,hold,stay invested 
63708,hold,stay invested coal 
63760,hold,stay invested marico 
63816,hold,stay invested sbi 
63938,hold,stay invested strides shasun target 
63944,hold,stay invested rec target 
64045,hold,stay invested spinners 
64107,hold,stay invested spicejet 
64126,hold,stay invested indraprastha gas 
64166,hold,stay invested icici bank 
64218,hold,stay invested bank 
64274,hold,stay invested pi industries 
64386,hold,stay invested wipro 
64387,hold,stay invested ongc 
64430,hold,stay invested strides shasun 
64490,hold,stay invested tyre 
64508,hold,stay invested inox wind 
64602,hold,stay invested cements 
64652,hold,stay invested bank 
64767,hold,stay invested godrej consumer products 
64782,hold,stay invested corp 
64956,hold,stay invested sintex industries 
65057,hold,stay invested hpcl 
65059,hold,stay invested sun pharma 
65215,hold,stay invested sbi 
65389,hold,stay invested l&t 
65405,hold,stay invested pipavav defence 
65469,hold,stay invested l&t 
65487,hold,stay invested cipla 
65658,hold,stay invested bank 
65753,hold,stay invested nbcc 
65842,hold,stay invested aurobindo pharma 
85278,hold,stay invested cement space icicidirect 
1094,sell,dont invest pack 
2579,sell,trade dont invest metals 
9108,sell,dont invest cement current level 
11378,sell,dont invest jsw steel 
11568,sell,dont invest suzlon energy 
11721,sell,dont invest ks oils 
12365,sell,dont invest readymade steel 
13418,sell,dont invest hindalco 
24703,sell,dont invest jet airways longer term 
32545,sell,dont invest sesa goa 
54002,sell,hold l&t dont invest 
61282,sell,trade dont invest aviation stocks avoid ccd experts 
89,sell,expect selling today pick up monday 
121,sell,no sell signal charts 
130,sell,expect sell today 
142,sell,expect selling pressure 
246,sell,sell srf rise 
247,sell,sell guj ambuja cements 
294,sell,sell stocks rise 
310,sell,sell tata steel rise 
416,sell,sell srf rise 
537,sell,sell dr reddys laboratories rally 
560,sell,sell maruti udyog rallies 
598,sell,sell higher levels 
628,sell,asia not selling us cues 
746,sell,sell tata motors m&m rally 
747,sell,sell hindustan motors rise 
769,sell,sell leyland rise 
869,sell,more thought-out selling 
1096,sell,ipo euphoria not responsible sell-off 
1110,sell,mkts slip may trigger panic selling 
1372,sell,short selling start april 
1388,sell,mkts witness cash sell led margin calls 
1401,sell,no reason sell steel stocks outright 
1408,sell,sell adlabs 
1454,sell,rel power see selling pressure rally 
1474,sell,sell bhel 
1482,sell,get set short selling april 
1527,sell,no signs major reversal massive sell-off 
1561,sell,selling may continue banks more days 
1628,sell,sell cairn rise 
1629,sell,sell 
1642,sell,dealers fear redemption selling large foreign funds 
1802,sell,markets sell-off post credit policy 
1946,sell,selling pressure seen mkts may retest lows 
2029,sell,mkts end volatile selling continues 
2033,sell,delivery-based selling ril gone up 
2038,sell,sell tata steel 
2043,sell,investors stay cash not sell panic 
2053,sell,fii selling continue till quarter-end 
2074,sell,mkts tumble incessant largecap selling 
2111,sell,see mkt sell-off govt intervention next week 
2186,sell,selling pressure fiis desk continue 
2187,sell,selling pressure mid cap small cap continues 
2191,sell,citi may sell polaris stake 
2192,sell,mfs selling past days raise cash levels 
2230,sell,selling pressure higher levels continue 
2239,sell,domestic funds seen selling large cap stocks 
2241,sell,fiis net sell crore f&o 
2249,sell,mfs net sell cr dec 
2251,sell,selling pressure higher levels continue 
2323,sell,selling pressure seen tech stocks 
2401,sell,nifty closing below lead sell-off 
2429,sell,sell l&t 
2464,sell,largecap-led sell-off nifty poised 
2483,sell,midcap stocks selling pressure 
2488,sell,see stability fii selling reduced 
2551,sell,piramals decision sell wouldnt surprising 
2583,sell,market may sell budget 
2588,sell,selling pressure weakness drag mkts down 
2655,sell,fresh selling seen 
2660,sell,fii selling may triggered todays fall 
2719,sell,see mkt upside absence fii mf selling 
2830,sell,see no rally domestic players selling mode 
2873,sell,mkts end choppy realty metals goods sell-off 
2912,sell,fiis net sell cr apr (prov) 
2949,sell,dlf stands get re-rated promoters sell stake 
3079,sell,fiis & diis net sell cr tue (prov) 
3109,sell,ing may sell stake ing vysya bank 
3180,sell,sensex cracks selling pressure ends points down 
3288,sell,dlf looks sell ackruti city jv 
3295,sell,nifty back yesterdays budget sell-off 
3308,sell,makets not budget responsible todays sell-off 
3464,sell,auto stocks may not see big sell 
3493,sell,fiis net sell cr aug 
3684,sell,chinese sell-off rattles mkt sensex ends pts down 
3701,sell,fiis net sell cr sep (prov) 
3800,sell,sell hindalco industries 
3921,sell,fiis diis net sell cr oct (prov) 
3983,sell,hindalco sell alloy wheel assets 
4001,sell,dont see major sell-off earning season 
4026,sell,sell sesa goa post dismal results 
4045,sell,sell ril intraday 
4048,sell,fiis net sell cr oct (prov) 
4057,sell,sell sbi intraday 
4058,sell,sell cairn target 
4073,sell,isnt selling gas cheaper national interest sc asks ril 
4082,sell,sell icici bank intraday 
4092,sell,general atlantic may sell stake patni 
4102,sell,fiis net sell cr oct (prov) 
4107,sell,sell metal stocks rise 
4136,sell,citigroup looks sell internal technology operations 
4141,sell,sell educomp solutions 
4166,sell,market selloff driven dollar rally 
4195,sell,tata motors promoters continue sell stake dvr issue 
4231,sell,selling rate sensitives may continue 
4239,sell,sell ht media rally 
4252,sell,lyondellbasell goldmine ril 
4255,sell,sell hindusthan 
4272,sell,fiis net sell cr nov (prov) 
4308,sell,weak session ahead sell dlf intraday 
4338,sell,see nifty range sell rise 
4345,sell,sell tata motors intraday 
4364,sell,avoid short selling auto stocks 
4401,sell,citibank firm sells stake polaris 
4414,sell,ndtv sells stake ndtv imagine 
4426,sell,sell bharti airtel intraday 
4495,sell,sell rcomm intraday 
4502,sell,markets sees selling pressure fiis 
4610,sell,fiis diis sell cr (prov) 
4624,sell,sell nalco current level 
4646,sell,fiis net sell cr (prov) 
4649,sell,sell banking space rise 
4657,sell,icici bank pe players talks sell firstsource 
